tweet_id,timestamp,text,rating_numerator,rating_denominator,name,stage,breed,confidance,retweet_count,favorite_count
829501995190984704,2017-02-09 01:27:41,This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo ,12,10,Leo,,French_bulldog,0.950851,12224,34913
829449946868879360,2017-02-08 22:00:52,Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely. 11/10 ,11,10,,doggo,Labrador_retriever,0.315163,2329,11519
829374341691346946,2017-02-08 17:00:26,This is Astrid. She's a guide doggo in training. 13/10 would follow anywhere ,13,10,Astrid,doggo,Staffordshire_bullterrier,0.757547,10706,38074
829141528400556032,2017-02-08 01:35:19,This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. 12/10 would hug softly ,12,10,Malcolm,,golden_retriever,0.57314,8530,26952
829011960981237760,2017-02-07 17:00:28,This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10 welcome home ,13,10,Dexter,,boxer,0.312221,18627,58302
828770345708580865,2017-02-07 01:00:22,This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the ride. 13/10 he must focus ,13,10,Alfie,,seat_belt,0.765979,6746,28085
828708714936930305,2017-02-06 20:55:28,This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery. 10/10 would still pet ,10,10,Fiona,,hippopotamus,0.942911,12882,40241
828409743546925057,2017-02-06 01:07:28,This is Mutt Ryan. He's quite confident at the moment. 12/10 rise pup! ,12,10,Mutt,,teddy,0.908457,1305,6898
828408677031882754,2017-02-06 01:03:14,This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear ,12,10,Bear,,Weimaraner,0.13303299999999998,1477,8398
828381636999917570,2017-02-05 23:15:47,Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head approvingly ,14,10,Doobert,doggo,Bedlington_terrier,0.392535,2554,13864
828376505180889089,2017-02-05 22:55:23,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well ",13,10,Beebop,,American_Staffordshire_terrier,0.5230859999999999,1216,8112
828372645993398273,2017-02-05 22:40:03,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 ,12,10,Alexander,,malamute,0.663047,3344,13756
828046555563323392,2017-02-05 01:04:17,This is Sailer. He waits on the roof for his owners to come home. Nobody knows how he gets up there. H*ckin loyal af. 13/10 ,13,10,Sailer,,patio,0.272972,3260,12923
828011680017821696,2017-02-04 22:45:42,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously ,11,10,Brutus,,American_Staffordshire_terrier,0.936662,2451,11411
827933404142436356,2017-02-04 17:34:40,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big ,12,10,Kona,pupper,German_shepherd,0.8061149999999999,5987,22180
827653905312006145,2017-02-03 23:04:02,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats ,12,10,Boots,,collie,0.285555,3433,16983
827600520311402496,2017-02-03 19:31:54,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone ,13,10,Tucker,,Pembroke,0.32563800000000004,1082,8143
827324948884643840,2017-02-03 01:16:53,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face ",12,10,Ralphie,,golden_retriever,0.352486,3510,17523
827199976799354881,2017-02-02 17:00:17,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie ,13,10,Charlie,,Great_Dane,0.8696809999999999,2579,11659
826958653328592898,2017-02-02 01:01:21,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 ,12,10,Loki,doggo,golden_retriever,0.6173890000000001,5757,23767
826848821049180160,2017-02-01 17:44:55,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af ,13,10,Cupid,doggo,Great_Pyrenees,0.858764,11878,40325
826598365270007810,2017-02-01 01:09:42,This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life ,13,10,Pawnd,,French_bulldog,0.628119,2709,11117
826476773533745153,2017-01-31 17:06:32,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 ,12,10,Pilot,doggo,German_shepherd,0.7418600000000001,4821,20275
826240494070030336,2017-01-31 01:27:39,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 ,11,10,,,French_bulldog,0.903048,2965,14614
826204788643753985,2017-01-30 23:05:46,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 
 ",13,10,,doggo,Labrador_retriever,0.782058,1075,5361
826115272272650244,2017-01-30 17:10:04,This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy ,13,10,Ike,,tennis_ball,0.997071,3599,17299
825876512159186944,2017-01-30 01:21:19,This is Mo. No one will push him around in the grocery cart. He's quite pupset about it. 11/10 I volunteer ,11,10,Mo,,shopping_cart,0.995941,2146,11525
825829644528148480,2017-01-29 22:15:05,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console ,12,10,Toby,,Great_Pyrenees,0.8534069999999999,2848,14025
825535076884762624,2017-01-29 02:44:34,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly ,14,10,,puppo,Rottweiler,0.681495,19669,56413
825147591692263424,2017-01-28 01:04:51,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 ,13,10,Sweet,,Pekinese,0.354823,5244,20181
825026590719483904,2017-01-27 17:04:02,"Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

 ",12,10,Pablo,puppo,Eskimo_dog,0.524454,1483,7020
824775126675836928,2017-01-27 00:24:48,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling ,12,10,Scooter,,Border_terrier,0.610499,4069,16508
824663926340194305,2017-01-26 17:02:56,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho ,13,10,Wilson,,English_setter,0.526488,1993,11113
824325613288833024,2017-01-25 18:38:36,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk ,13,10,,pupper,Pembroke,0.990793,11848,12999
824297048279236611,2017-01-25 16:45:05,This is Nala. She got in trouble. One h*ck of a pupnishment. Still 11/10 would pet ,11,10,Nala,,teddy,0.58823,4463,16625
823939628516474880,2017-01-24 17:04:50,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable ,12,10,Cash,,schipperke,0.23407600000000006,3123,11755
823699002998870016,2017-01-24 01:08:40,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 ,12,10,Winston,,cairn,0.203999,2772,13826
823581115634085888,2017-01-23 17:20:14,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. 11/10 would snapchat ,11,10,Crawford,,dingo,0.280949,3031,14376
823322678127919110,2017-01-23 00:13:17,This is Wyatt. He's got the fastest paws in the West. H*ckin deadly. 11/10 would ride into the sunset with ,11,10,Wyatt,,cowboy_boot,0.990253,4637,17437
822975315408461824,2017-01-22 01:12:59,This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would dry ,12,10,Albus,,bathtub,0.331098,3958,19139
822872901745569793,2017-01-21 18:26:02,Here's a super supportive puppo participating in the Toronto  #WomensMarch today. 13/10 ,13,10,,puppo,Lakeland_terrier,0.196015,48265,132810
822859134160621569,2017-01-21 17:31:20,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10 ,12,10,Hobbes,,malinois,0.332897,2622,14576
822610361945911296,2017-01-21 01:02:48,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10 ,12,10,,,cocker_spaniel,0.6644869999999999,3423,16327
822489057087389700,2017-01-20 17:00:46,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 ,13,10,Paisley,,Samoyed,0.416769,7390,20083
822462944365645825,2017-01-20 15:17:01,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP ",14,10,Gabe,pupper,Pomeranian,0.960199,17209,31800
822244816520155136,2017-01-20 00:50:15,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 ,11,10,,,Samoyed,0.585441,11421,38832
821886076407029760,2017-01-19 01:04:45,This is Jimison. He was just called a good boy. 13/10 ,13,10,Jimison,,golden_retriever,0.26623800000000003,2692,12582
821765923262631936,2017-01-18 17:07:18,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af ,13,10,Duchess,doggo,golden_retriever,0.980071,1899,9317
821522889702862852,2017-01-18 01:01:34,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself ,13,10,Harlso,,Doberman,0.7635390000000001,2030,8871
821407182352777218,2017-01-17 17:21:47,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance) ,14,10,Sundance,doggo,Irish_setter,0.5054960000000001,5053,13075
821149554670182400,2017-01-17 00:18:04,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 ,12,10,Luca,,German_shepherd,0.515933,2320,9718
821107785811234820,2017-01-16 21:32:06,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey ,11,10,,doggo,Pomeranian,0.85659,2487,10645
821044531881721856,2017-01-16 17:20:45,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor ,12,10,Flash,,Old_English_sheepdog,0.14802,2636,14021
820749716845686786,2017-01-15 21:49:15,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution ,13,10,Sunny,,golden_retriever,0.8380120000000001,11525,34984
820314633777061888,2017-01-14 17:00:24,"We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

 ",14,10,,,Gordon_setter,0.940724,648,3706
820078625395449857,2017-01-14 01:22:35,I've never wanted to go to a camp more in my entire life. 12/10 for all on board ,12,10,,,school_bus,0.999833,7246,21979
819952236453363712,2017-01-13 17:00:21,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
 ",13,10,Oliver,puppo,American_Staffordshire_terrier,0.925505,1369,5927
819924195358416896,2017-01-13 15:08:56,Here we have a doggo who has messed up. He was hoping you wouldn't notice. 11/10 someone help him ,11,10,,doggo,bathtub,0.100896,5607,14305
819711362133872643,2017-01-13 01:03:12,This is Howie. He just bloomed. 11/10 revolutionary af ,11,10,Howie,,acorn_squash,0.8487040000000001,3604,14916
819588359383371776,2017-01-12 16:54:26,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy ,13,10,Jazzy,,Cardigan,0.5479350000000001,2271,10606
819347104292290561,2017-01-12 00:55:47,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously ,12,10,Anna,,Rottweiler,0.909106,1383,8008
819227688460238848,2017-01-11 17:01:16,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to ,12,10,Finn,,Border_terrier,0.4824520000000001,7733,25652
819006400881917954,2017-01-11 02:21:57,This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet ,14,10,Sunny,doggo,prison,0.907083,21794,49960
819004803107983360,2017-01-11 02:15:36,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet ,14,10,Bo,doggo,standard_poodle,0.351308,42228,95450
818627210458333184,2017-01-10 01:15:10,Meet Wafer. He represents every fiber of my being. 13/10 very good dog ,13,10,Wafer,,Labrador_retriever,0.384188,8564,24597
818614493328580609,2017-01-10 00:24:38,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly ,12,10,Bear,,Chihuahua,0.450722,2982,10971
818536468981415936,2017-01-09 19:14:36,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push ,11,10,Tom,,swing,0.999403,2873,12127
818259473185828864,2017-01-09 00:53:55,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 ,12,10,Florence,,miniature_schnauzer,0.367368,2621,12197
818145370475810820,2017-01-08 17:20:31,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 ,11,10,Autumn,,golden_retriever,0.621931,3014,13671
817827839487737858,2017-01-07 20:18:46,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) ,13,10,Buddy,,cocker_spaniel,0.387608,31314,57622
817777686764523521,2017-01-07 16:59:28,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) ",13,10,Dido,"doggo, pupper",curly-coated_retriever,0.733256,3084,11901
817536400337801217,2017-01-07 01:00:41,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time ",12,10,Eugene,,pug,0.971358,3505,13105
817423860136083457,2017-01-06 17:33:29,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) ,13,10,Ken,,ice_bear,0.3362,17504,38260
817415592588222464,2017-01-06 17:00:38,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

 ",11,10,Strudel,,Doberman,0.806163,1131,6267
817171292965273600,2017-01-06 00:49:53,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy ,13,10,Tebow,,golden_retriever,0.295483,2326,9690
817120970343411712,2017-01-05 21:29:55,Name a more iconic quartet... I'll wait. 13/10 for all ,13,10,,,Saluki,0.568809,3011,13367
817056546584727552,2017-01-05 17:13:55,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 ,11,10,Chloe,,kelpie,0.8644149999999999,1927,9517
816816676327063552,2017-01-05 01:20:46,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber ,12,10,Timber,,malamute,0.668164,2361,11071
816697700272001025,2017-01-04 17:27:59,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well ,12,10,Binky,,Chihuahua,0.756992,2545,10905
816450570814898180,2017-01-04 01:05:59,Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John ,13,10,Moose,,web_site,0.35285700000000003,9366,33961
816336735214911488,2017-01-03 17:33:39,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet ,11,10,Dudley,,Labrador_retriever,0.91933,2269,9564
816091915477250048,2017-01-03 01:20:49,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well ,12,10,Comet,,Pomeranian,0.967345,2500,9927
815990720817401858,2017-01-02 18:38:42,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

 ",11,10,Jack,,Chihuahua,0.428756,1207,5545
815966073409433600,2017-01-02 17:00:46,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 ,13,10,,pupper,Tibetan_mastiff,0.506312,9907,25057
815736392542261248,2017-01-02 01:48:06,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday ,11,10,Akumi,,Border_collie,0.5489069999999999,2625,10937
815639385530101762,2017-01-01 19:22:38,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm ,12,10,Titan,,German_shepherd,0.8179529999999999,1918,9161
815390420867969024,2017-01-01 02:53:20,Happy New Year from the squad! 13/10 for all ,13,10,,,restaurant,0.279846,4407,11467
814986499976527872,2016-12-31 00:08:17,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho ,11,10,Cooper,pupper,dalmatian,0.999828,1505,8485
814638523311648768,2016-12-30 01:05:33,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop ,12,10,Olivia,,golden_retriever,0.650814,3130,12511
814530161257443328,2016-12-29 17:54:58,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well ,12,10,Alf,,miniature_poodle,0.626913,2156,9629
814153002265309185,2016-12-28 16:56:16,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning ,12,10,Oshie,,golden_retriever,0.490068,10080,32000
813910438903693312,2016-12-28 00:52:25,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist ,11,10,Chubbs,doggo,Siberian_husky,0.6993550000000001,2194,10342
813812741911748608,2016-12-27 18:24:12,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP ",14,10,Gary,,French_bulldog,0.709146,16267,40402
813800681631023104,2016-12-27 17:36:16,This is Sky. She's learning how to roll her R's. 12/10 cultured af ,12,10,Sky,,malamute,0.501159,2060,9300
813217897535406080,2016-12-26 03:00:30,Here is Atlas. He went all out this year. 13/10 downright magical af ,13,10,Atlas,,Samoyed,0.905972,8476,20783
813202720496779264,2016-12-26 02:00:11,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 ,11,10,,doggo,cocker_spaniel,0.701852,2090,10192
813187593374461952,2016-12-26 01:00:05,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 ,13,10,,,golden_retriever,0.888181,5096,22085
813172488309972993,2016-12-26 00:00:03,This is Eleanor. She winks like she knows many things that you don't. 12/10 ,12,10,Eleanor,,doormat,0.954844,2236,10384
813157409116065792,2016-12-25 23:00:08,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark ,12,10,Layla,,Siamese_cat,0.8439110000000001,2557,8588
813142292504645637,2016-12-25 22:00:04,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 ,13,10,,,beagle,0.848735,2728,9361
813127251579564032,2016-12-25 21:00:18,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup ,11,10,,doggo,Norwegian_elkhound,0.432416,3652,13242
813112105746448384,2016-12-25 20:00:07,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby ,12,10,Toby,,dingo,0.287369,3225,11515
813096984823349248,2016-12-25 19:00:02,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him ,11,10,Rocky,doggo,Great_Dane,0.128056,4207,11694
813081950185472002,2016-12-25 18:00:17,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly ,11,10,Baron,,Doberman,0.909951,3220,10989
813066809284972545,2016-12-25 17:00:08,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup ,12,10,Tyr,,toy_terrier,0.7764,2276,8865
813051746834595840,2016-12-25 16:00:16,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy ,13,10,Bauer,,golden_retriever,0.914804,8503,23337
812781120811126785,2016-12-24 22:04:54,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 ,10,10,Swagger,,bull_mastiff,0.989316,2191,8380
812709060537683968,2016-12-24 17:18:34,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af ,12,10,Brandi,,Irish_setter,0.326873,1665,7373
812503143955202048,2016-12-24 03:40:19,"I'm happy to inform you all that Jake is in excellent hands. 13/10 for him and his new family 
 ",13,10,,,loupe,0.546856,1424,6787
812466873996607488,2016-12-24 01:16:12,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable ,12,10,Mary,,bath_towel,0.0998035,2231,8900
812372279581671427,2016-12-23 19:00:19,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af ,13,10,Moe,,golden_retriever,0.7848729999999999,4252,15224
811985624773361665,2016-12-22 17:23:53,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared ,11,10,Ted,,Staffordshire_bullterrier,0.6105729999999999,1647,8102
811744202451197953,2016-12-22 01:24:33,This is Halo. She likes watermelon. 13/10 ,13,10,Halo,,Pekinese,0.386082,1884,8429
811627233043480576,2016-12-21 17:39:46,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet ,10,10,Augie,,beagle,0.39628,3650,14265
811386762094317568,2016-12-21 01:44:13,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him ,11,10,Craig,pupper,Pembroke,0.804177,7444,23302
810896069567610880,2016-12-19 17:14:23,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine ",11,10,Hunter,,flat-coated_retriever,0.8208040000000001,2090,10093
810657578271330305,2016-12-19 01:26:42,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue ,11,10,Pavlov,,malamute,0.753521,3057,12192
810284430598270976,2016-12-18 00:43:57,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil ,13,10,Phil,,malamute,0.620768,13369,39640
810254108431155201,2016-12-17 22:43:27,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet ",12,10,Gus,,Staffordshire_bullterrier,0.292556,3901,16380
809920764300447744,2016-12-17 00:38:52,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console ",10,10,,,Norwich_terrier,0.397163,4521,17250
809448704142938112,2016-12-15 17:23:04,"I call this one ""A Blep by the Sea"" 12/10 ",12,10,,,Greater_Swiss_Mountain_dog,0.375415,1696,7727
809220051211603969,2016-12-15 02:14:29,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately ,12,10,Kyro,,Pomeranian,0.8195110000000001,6554,22246
809084759137812480,2016-12-14 17:16:53,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed ",11,10,Wallace,,vizsla,0.911412,4046,14685
808838249661788160,2016-12-14 00:57:20,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible ,13,10,Ito,,Rottweiler,0.36953,3536,11271
808733504066486276,2016-12-13 18:01:07,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue ,12,10,,pupper,seat_belt,0.779137,2509,8784
808501579447930884,2016-12-13 02:39:32,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 ,12,10,Koda,,Airedale,0.4542390000000001,3007,12595
808106460588765185,2016-12-12 00:29:28,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time ,12,10,,"doggo, pupper",golden_retriever,0.426183,2525,9701
808001312164028416,2016-12-11 17:31:39,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester ,12,10,Cooper,,Labrador_retriever,0.730959,4098,14015
807621403335917568,2016-12-10 16:22:02,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie ,14,10,Ollie,pupper,golden_retriever,0.873233,4288,16236
807106840509214720,2016-12-09 06:17:20,This is Stephan. He just wants to help. 13/10 such a good boy ,13,10,Stephan,,Chihuahua,0.50537,56625,107015
807010152071229440,2016-12-08 23:53:08,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop ,12,10,Lennon,,golden_retriever,0.610807,4418,14514
806629075125202948,2016-12-07 22:38:52,"""Good afternoon class today we're going to learn what makes a good boy so good"" 13/10 ",13,10,,,Arabian_camel,0.366248,37911,75639
806542213899489280,2016-12-07 16:53:43,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af ,11,10,Waffles,,vizsla,0.938617,2752,11363
805932879469572096,2016-12-06 00:32:26,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 ,12,10,Major,,Norwegian_elkhound,0.657967,2209,9178
805826884734976000,2016-12-05 17:31:15,This is Duke. He is not a fan of the pupporazzi. 12/10 ,12,10,Duke,,Siberian_husky,0.248926,2132,7335
805520635690676224,2016-12-04 21:14:20,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke ,13,10,Zeke,,malinois,0.643147,1905,6368
805487436403003392,2016-12-04 19:02:24,"Meet Sansa and Gary. They run along the fence together everyday, so the owners installed a window for them. Both 12/10 h*ckin romantic af ",12,10,Sansa,,shield,0.58783,2929,9773
805207613751304193,2016-12-04 00:30:29,This is Shooter. He's doing quite the snowy zoom. 12/10 ,12,10,Shooter,,Pembroke,0.244705,1972,8680
804738756058218496,2016-12-02 17:27:25,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 ,12,10,Django,,Tibetan_mastiff,0.91579,4480,15326
804026241225523202,2016-11-30 18:16:08,This is Bo. He's going to make me cry. 13/10 please get off the bus for him Carly ,13,10,Bo,,web_site,0.492709,18876,49774
803773340896923648,2016-11-30 01:31:12,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry ,12,10,Diogi,puppo,miniature_pinscher,0.817066,3220,11203
803638050916102144,2016-11-29 16:33:36,Pupper hath acquire enemy. 13/10 ,13,10,,pupper,Labrador_retriever,0.372776,4828,12270
803380650405482500,2016-11-28 23:30:47,Meet Sonny. He's an in-home movie critic. That is his collection. He's very proud of it. 12/10 ,12,10,Sonny,,bookcase,0.890601,2169,8601
803276597545603072,2016-11-28 16:37:19,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck ,11,10,Winston,,Pembroke,0.457086,2887,11207
802952499103731712,2016-11-27 19:09:28,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist ,12,10,Marley,,chow,0.944032,2336,10085
802572683846291456,2016-11-26 18:00:13,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution ,12,10,Winnie,,golden_retriever,0.610171,2926,9959
802323869084381190,2016-11-26 01:31:31,This is Severus. He's here to fix your cable. Looks like he succeeded. Even offered to pupgrade your plan. 13/10 h*ckin helpful ,13,10,Severus,,home_theater,0.765069,6808,18124
802239329049477120,2016-11-25 19:55:35,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo ,12,10,Loki,puppo,Eskimo_dog,0.482498,3040,10132
801958328846974976,2016-11-25 01:18:59,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly ,12,10,Ronnie,,Staffordshire_bullterrier,0.327887,1992,8608
801538201127157760,2016-11-23 21:29:33,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace ,12,10,Wallace,,Pembroke,0.550506,2391,9141
801285448605831168,2016-11-23 04:45:12,oh h*ck 10/10 ,10,10,,,minivan,0.789376,960,6802
801167903437357056,2016-11-22 20:58:07,This is Milo. I would do terrible things for Milo. 13/10 ,13,10,Milo,,cocker_spaniel,0.74022,6961,27386
801115127852503040,2016-11-22 17:28:25,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine ,12,10,Bones,"doggo, pupper",dalmatian,0.823356,2429,8992
